File created based on airfoil data from the DTU10MWReferenceWindTurbine.xls document, using 3D corrected values
Values are linearly interpolated by by Zhengshun Cheng
     1  	Number of airfoil tables in this file
     0.0  	Table ID parameter
     33.0000 	Stall angle (deg)
     0.0000 	No longer used, enter zero
     0.0000 	No longer used, enter zero
     0.0000 	No longer used, enter zero
     4.7075 	Zero Cn angle of attack (deg)
     0.3828 	Cn slope for zero lift (dimensionless)
     0.1213 	Cn extrapolated to value at positive stall angle of attack
     -0.0218 	Cn at stall value for negative angle of attack
     4.0000 	Angle of attack for minimum CD (deg)
     0.5723 	Minimum CD value
-180.0000   0.0000   0.5686   0.0000   
-175.0000   0.0091   0.5691   0.0011   
-170.0000   0.0179   0.5707   0.0023   
-165.0000   0.0261   0.5732   0.0034   
-160.0000   0.0336   0.5766   0.0045   
-155.0000   0.0401   0.5808   0.0055   
-150.0000   0.0453   0.5856   0.0065   
-145.0000   0.0491   0.5910   0.0075   
-140.0000   0.0515   0.5967   0.0084   
-135.0000   0.0523   0.6026   0.0092   
-130.0000   0.0515   0.6085   0.0100   
-125.0000   0.0491   0.6142   0.0107   
-120.0000   0.0453   0.6196   0.0113   
-115.0000   0.0401   0.6245   0.0118   
-110.0000   0.0336   0.6287   0.0123   
-105.0000   0.0261   0.6321   0.0126   
-100.0000   0.0179   0.6346   0.0129   
-95.0000   0.0091   0.6361   0.0130   
-90.0000   0.0000   0.6366   0.0131   
-85.0000   -0.0091   0.6361   0.0130   
-80.0000   -0.0179   0.6346   0.0129   
-75.0000   -0.0261   0.6321   0.0126   
-70.0000   -0.0336   0.6287   0.0123   
-65.0000   -0.0401   0.6245   0.0118   
-60.0000   -0.0453   0.6196   0.0113   
-55.0000   -0.0491   0.6142   0.0103   
-50.0000   -0.0515   0.6085   0.0093   
-45.0000   -0.0523   0.6026   0.0078   
-40.0000   -0.0498   0.5962   0.0061   
-39.0000   -0.0473   0.5949   0.0056   
-38.0000   -0.0432   0.5931   0.0047   
-37.0000   -0.0376   0.5913   0.0042   
-36.0000   -0.0325   0.5895   0.0035   
-35.0000   -0.0274   0.5876   0.0031   
-34.0000   -0.0233   0.5858   0.0027   
-33.0000   -0.0182   0.5844   0.0024   
-32.0000   -0.0134   0.5829   0.0025   
-30.0000   -0.0082   0.5808   0.0032   
-28.0000   -0.0041   0.5793   0.0039   
-26.0000   0.0006   0.5783   0.0046   
-24.0000   0.0053   0.5774   0.0053   
-22.0000   0.0103   0.5766   0.0059   
-20.0000   0.0153   0.5758   0.0066   
-18.0000   0.0206   0.5751   0.0072   
-16.0000   0.0259   0.5744   0.0078   
-14.0000   0.0314   0.5739   0.0082   
-12.0000   0.0369   0.5734   0.0087   
-10.0000   0.0412   0.5730   0.0088   
-8.0000   0.0455   0.5726   0.0089   
-6.0000   0.0437   0.5725   -0.0077   
-4.0000   0.0427   0.5724   -0.0066   
-2.0000   0.0345   0.5726   -0.0046   
0.0000   0.0272   0.5727   -0.0026   
2.0000   0.0138   0.5727   -0.0000   
4.0000   -0.0047   0.5723   0.0036   
6.0000   0.0087   0.5725   0.0010   
8.0000   0.0234   0.5731   -0.0014   
10.0000   0.0370   0.5738   -0.0035   
12.0000   0.0499   0.5745   -0.0054   
14.0000   0.0622   0.5749   -0.0072   
16.0000   0.0742   0.5758   -0.0088   
18.0000   0.0857   0.5765   -0.0104   
20.0000   0.0953   0.5775   -0.0118   
22.0000   0.1037   0.5794   -0.0131   
24.0000   0.1097   0.5848   -0.0144   
26.0000   0.1145   0.5913   -0.0155   
28.0000   0.1179   0.5974   -0.0166   
30.0000   0.1189   0.6038   -0.0174   
32.0000   0.1189   0.6092   -0.0182   
33.0000   0.1191   0.6116   -0.0181   
34.0000   0.1185   0.6133   -0.0182   
35.0000   0.1172   0.6150   -0.0182   
36.0000   0.1168   0.6164   -0.0179   
37.0000   0.1157   0.6177   -0.0176   
38.0000   0.1141   0.6194   -0.0173   
39.0000   0.1119   0.6209   -0.0170   
40.0000   0.1096   0.6222   -0.0166   
45.0000   0.0961   0.6283   -0.0157   
50.0000   0.0793   0.6294   -0.0152   
55.0000   0.0628   0.6296   -0.0148   
60.0000   0.0505   0.6301   -0.0143   
65.0000   0.0401   0.6302   -0.0138   
70.0000   0.0336   0.6313   -0.0133   
75.0000   0.0261   0.6321   -0.0132   
80.0000   0.0179   0.6346   -0.0129   
85.0000   0.0091   0.6361   -0.0130   
90.0000   0.0000   0.6366   -0.0131   
95.0000   -0.0091   0.6361   -0.0130   
100.0000   -0.0179   0.6346   -0.0129   
105.0000   -0.0261   0.6321   -0.0126   
110.0000   -0.0336   0.6287   -0.0123   
115.0000   -0.0401   0.6245   -0.0118   
120.0000   -0.0453   0.6196   -0.0113   
125.0000   -0.0491   0.6142   -0.0107   
130.0000   -0.0515   0.6085   -0.0100   
135.0000   -0.0523   0.6026   -0.0092   
140.0000   -0.0515   0.5967   -0.0084   
145.0000   -0.0491   0.5910   -0.0075   
150.0000   -0.0453   0.5856   -0.0065   
155.0000   -0.0401   0.5808   -0.0055   
160.0000   -0.0336   0.5766   -0.0045   
165.0000   -0.0261   0.5732   -0.0034   
170.0000   -0.0179   0.5707   -0.0023   
175.0000   -0.0091   0.5691   -0.0011   
180.0000   0.0000   0.5686   0.0000   
